game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Kentavious Caldwell-Pope,3,64,60,0:02:52,0:09:08,0:00:11,320,MIA,turnover,,,,,,,,,,Kyle Lowry,,,,,Kentavious Caldwell-Pope,lost ball,,,,,,Caldwell-Pope STEAL (1 STL): Lowry Lost Ball Turnover (P1.T6)
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Kentavious Caldwell-Pope,3,64,60,0:02:48,0:09:12,0:00:04,321,DEN,shot,,,,,,,,,,Kentavious Caldwell-Pope,0,,,missed,,layup,3,29,9,27.9,88.1,MISS Caldwell-Pope 3' Running Layup
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Kentavious Caldwell-Pope,3,64,60,0:02:45,0:09:15,0:00:03,322,DEN,rebound,,,,,,,,,,Bruce Brown,,,,,,rebound offensive,,,,,,Brown REBOUND (Off:3 Def:1)
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Kentavious Caldwell-Pope,3,64,62,0:02:45,0:09:15,0:00:00,323,DEN,shot,,,,,,,,,,Bruce Brown,2,,,made,,layup,0,0,0,25,89,Brown Tip Layup Shot (6 PTS)
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Kentavious Caldwell-Pope,3,64,62,0:02:29,0:09:31,0:00:16,324,MIA,shot,,,,Nikola Jokic,,,,,,Gabe Vincent,0,,,missed,,jump shot,7,-1,71,25.1,12.1,Jokic BLOCK (1 BLK): MISS Vincent 7' Pullup Jump Shot
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Kentavious Caldwell-Pope,3,64,62,0:02:29,0:09:31,0:00:00,325,DEN,rebound,,,,,,,,,,Michael Porter Jr.,,,,,,rebound defensive,,,,,,Porter Jr. REBOUND (Off:2 Def:10)
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Kentavious Caldwell-Pope,3,64,64,0:02:25,0:09:35,0:00:04,326,DEN,shot,,,,,,,,,,Michael Porter Jr.,2,,,made,,layup,2,-23,0,22.7,89,Porter Jr. 2' Running Finger Roll Layup (13 PTS)
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Kentavious Caldwell-Pope,3,64,64,0:02:13,0:09:47,0:00:12,327,MIA,shot,,,,Kentavious Caldwell-Pope,,,,,,Bam Adebayo,0,,,missed,,cutting layup shot,4,26,37,22.4,8.7,Caldwell-Pope BLOCK (3 BLK): MISS Adebayo 5' Cutting Layup Shot
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Kentavious Caldwell-Pope,3,64,64,0:02:13,0:09:47,0:00:00,328,MIA,rebound,,,,,,,,,,,,,,,,rebound offensive,,,,,,Heat Rebound
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,64,64,0:02:13,0:09:47,0:00:00,329,DEN,substitution,,,,,Jamal Murray,Kentavious Caldwell-Pope,,,,Kentavious Caldwell-Pope,,,,,,sub,,,,,,SUB: Murray FOR Caldwell-Pope
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,66,64,0:02:05,0:09:55,0:00:08,330,MIA,shot,Duncan Robinson,,,,,,,,,Gabe Vincent,2,,,made,,driving floating jump shot,8,-18,76,26.8,12.6,Vincent 8' Driving Floating Jump Shot (6 PTS) (Robinson 1 AST)
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,66,64,0:01:50,0:10:10,0:00:15,331,DEN,shot,,,,,,,,,,Bruce Brown,0,,,missed,,3pt jump shot,25,-154,193,9.6,69.7,MISS Brown 25' 3PT Jump Shot
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,66,64,0:01:49,0:10:11,0:00:01,332,DEN,rebound,,,,,,,,,,,,,,,,rebound offensive,,,,,,NUGGETS Rebound
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,66,64,0:01:49,0:10:11,0:00:00,333,MIA,foul,,,,,,,,Christian Braun,,Kyle Lowry,,,l.b.foul,,,loose ball,,,,,,Lowry L.B.FOUL (P2.PN) (J.Tiven)
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,66,65,0:01:49,0:10:11,0:00:00,334,DEN,free throw,,,,,,,1,,2,Christian Braun,1,,,made,,free throw 1/2,,,,,,Braun Free Throw 1 of 2 (6 PTS)
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,66,66,0:01:49,0:10:11,0:00:00,335,DEN,free throw,,,,,,,2,,2,Christian Braun,1,,,made,,free throw 2/2,,,,,,Braun Free Throw 2 of 2 (7 PTS)
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,66,66,0:01:38,0:10:22,0:00:11,336,MIA,shot,,,,,,,,,,Kyle Lowry,0,,,missed,,3pt pullup jump shot,26,-194,176,44.4,22.6,MISS Lowry 26' 3PT Pullup Jump Shot
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,66,66,0:01:35,0:10:25,0:00:03,337,DEN,rebound,,,,,,,,,,Michael Porter Jr.,,,,,,rebound defensive,,,,,,Porter Jr. REBOUND (Off:2 Def:11)
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,66,69,0:01:31,0:10:29,0:00:04,338,DEN,shot,,,,,,,,,,Michael Porter Jr.,3,,,made,,3pt running pull-up jump shot,25,-163,194,8.7,69.6,Porter Jr. 25' 3PT Running Pull-Up Jump Shot (16 PTS)
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,68,69,0:01:10,0:10:50,0:00:21,339,MIA,shot,Duncan Robinson,,,,,,,,,Bam Adebayo,2,,,made,,jump shot,13,6,133,24.4,18.3,Adebayo 13' Jump Shot (20 PTS) (Robinson 2 AST)
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,68,69,0:00:54,0:11:06,0:00:16,340,MIA,foul,,,,,,,,Nikola Jokic,,Gabe Vincent,,,p.foul,,,personal,,,,,,Vincent P.FOUL (P2.PN) (D.Guthrie)
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,68,69,0:00:54,0:11:06,0:00:00,341,DEN,free throw,,,,,,,1,,2,Nikola Jokic,0,,,missed,,free throw 1/2,,,,,,MISS Jokic Free Throw 1 of 2
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,68,69,0:00:54,0:11:06,0:00:00,342,DEN,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,NUGGETS Rebound
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Aaron Gordon,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,68,69,0:00:54,0:11:06,0:00:00,343,DEN,substitution,,,,,Aaron Gordon,Michael Porter Jr.,,,,Michael Porter Jr.,,,,,,sub,,,,,,SUB: Gordon FOR Porter Jr.
42200405,2022-23 Playoffs,6/12/23,Jimmy Butler,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Aaron Gordon,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,68,69,0:00:54,0:11:06,0:00:00,344,MIA,substitution,,,,,Jimmy Butler,Gabe Vincent,,,,Gabe Vincent,,,,,,sub,,,,,,SUB: Butler FOR Vincent
42200405,2022-23 Playoffs,6/12/23,Gabe Vincent,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Michael Porter Jr.,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,68,70,0:00:54,0:11:06,0:00:00,345,DEN,free throw,,,,,,,2,,2,Nikola Jokic,1,,,made,,free throw 2/2,,,,,,Jokic Free Throw 2 of 2 (18 PTS)
42200405,2022-23 Playoffs,6/12/23,Jimmy Butler,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Aaron Gordon,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,68,70,0:00:38,0:11:22,0:00:16,346,MIA,shot,,,,,,,,,,Caleb Martin,0,,,missed,,3pt jump shot,26,-210,149,46,19.9,MISS Martin 26' 3PT Jump Shot
42200405,2022-23 Playoffs,6/12/23,Jimmy Butler,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Aaron Gordon,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,68,70,0:00:35,0:11:25,0:00:03,347,MIA,rebound,,,,,,,,,,Kyle Lowry,,,,,,rebound offensive,,,,,,Lowry REBOUND (Off:1 Def:5)
42200405,2022-23 Playoffs,6/12/23,Jimmy Butler,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Aaron Gordon,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,71,70,0:00:33,0:11:27,0:00:02,348,MIA,shot,,,,,,,,,,Kyle Lowry,3,,,made,,3pt jump shot,30,39,300,21.1,35,Lowry 30' 3PT Jump Shot (9 PTS)
42200405,2022-23 Playoffs,6/12/23,Jimmy Butler,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Aaron Gordon,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,71,70,0:00:09,0:11:51,0:00:24,349,DEN,shot,,,,Duncan Robinson,,,,,,Bruce Brown,0,,,missed,,layup,2,-20,9,23,88.1,MISS Brown 2' Layup: Robinson BLOCK (2 BLK)
42200405,2022-23 Playoffs,6/12/23,Jimmy Butler,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Aaron Gordon,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,71,70,0:00:05,0:11:55,0:00:04,350,MIA,rebound,,,,,,,,,,Duncan Robinson,,,,,,rebound defensive,,,,,,Robinson REBOUND (Off:0 Def:3)
42200405,2022-23 Playoffs,6/12/23,Jimmy Butler,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Aaron Gordon,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,71,70,0:00:01,0:11:59,0:00:04,351,MIA,shot,,,,,,,,,,Kyle Lowry,0,,,missed,,turnaround fadeaway,15,-82,128,33.2,17.8,MISS Lowry 15' Turnaround Fadeaway Shot
42200405,2022-23 Playoffs,6/12/23,Jimmy Butler,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Aaron Gordon,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,71,70,0:00:01,0:11:59,0:00:00,352,MIA,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,Heat Rebound
42200405,2022-23 Playoffs,6/12/23,Jimmy Butler,Caleb Martin,Bam Adebayo,Kyle Lowry,Duncan Robinson,Aaron Gordon,Nikola Jokic,Christian Braun,Bruce Brown,Jamal Murray,3,71,70,0:00:00,0:12:00,0:00:01,353,,end of period,,,,,,,,,,,,,,,,end of period,,,,,,
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Cody Zeller,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,71,70,0:12:00,0:00:00,0:00:00,354,,start of period,,,,,,,,,,,,,,,,start of period,,,,,,
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Cody Zeller,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,71,72,0:11:39,0:00:21,0:00:21,355,DEN,shot,Jamal Murray,,,,,,,,,Nikola Jokic,2,,,made,,hook shot,3,-6,30,24.4,86,Jokic 3' Hook Shot (20 PTS) (Murray 5 AST)
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Cody Zeller,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,71,72,0:11:16,0:00:44,0:00:23,356,MIA,shot,,,,,,,,,,Duncan Robinson,0,,,missed,,driving floating jump shot,11,-76,79,32.6,12.9,MISS Robinson 11' Driving Floating Jump Shot
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Cody Zeller,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,71,72,0:11:12,0:00:48,0:00:04,357,MIA,rebound,,,,,,,,,,Cody Zeller,,,,,,rebound offensive,,,,,,Zeller REBOUND (Off:1 Def:0)
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Cody Zeller,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,71,72,0:11:12,0:00:48,0:00:00,358,MIA,shot,,,,,,,,,,Cody Zeller,0,,,missed,,layup,0,0,0,25,5,MISS Zeller Tip Layup Shot
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Cody Zeller,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,71,72,0:11:11,0:00:49,0:00:01,359,DEN,rebound,,,,,,,,,,Aaron Gordon,,,,,,rebound defensive,,,,,,Gordon REBOUND (Off:0 Def:4)
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Cody Zeller,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,71,75,0:11:00,0:01:00,0:00:11,360,DEN,shot,Aaron Gordon,,,,,,,,,Jamal Murray,3,,,made,,3pt jump shot,25,-154,200,9.6,69,Murray 25' 3PT Jump Shot (12 PTS) (Gordon 1 AST)
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Cody Zeller,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,71,75,0:10:59,0:01:01,0:00:01,361,MIA,timeout,,,,,,,,,,,,,,,,timeout: regular,,,,,,Heat Timeout: Regular (Reg.4 Short 0)
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,71,75,0:10:59,0:01:01,0:00:00,362,MIA,substitution,,,,,Bam Adebayo,Cody Zeller,,,,Cody Zeller,,,,,,sub,,,,,,SUB: Adebayo FOR Zeller
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,71,75,0:10:46,0:01:14,0:00:13,363,MIA,shot,,,,Christian Braun,,,,,,Jimmy Butler,0,,,missed,,driving layup,5,28,44,22.2,9.4,Braun BLOCK (1 BLK): MISS Butler 5' Driving Layup
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,71,75,0:10:44,0:01:16,0:00:02,364,MIA,rebound,,,,,,,,,,Bam Adebayo,,,,,,rebound offensive,,,,,,Adebayo REBOUND (Off:5 Def:6)
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,73,75,0:10:32,0:01:28,0:00:12,365,MIA,shot,Jimmy Butler,,,,,,,,,Caleb Martin,2,,,made,,driving reverse layup,4,-27,22,27.7,7.2,Martin 3' Driving Reverse Layup (10 PTS) (Butler 5 AST)
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,73,75,0:10:16,0:01:44,0:00:16,366,DEN,shot,,,,,,,,,,Jamal Murray,0,,,missed,,3pt fadeaway jumper,25,83,239,33.3,65.1,MISS Murray 25' 3PT Fadeaway Jumper
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,73,75,0:10:16,0:01:44,0:00:00,367,MIA,rebound,,,,,,,,,,Caleb Martin,,,,,,rebound defensive,,,,,,Martin REBOUND (Off:1 Def:2)
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,73,75,0:10:11,0:01:49,0:00:05,368,MIA,turnover,,,,,,,,,,Caleb Martin,,,bad pass,,Aaron Gordon,bad pass,,,,,,Gordon STEAL (2 STL): Martin Bad Pass Turnover (P2.T7)
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,73,77,0:10:03,0:01:57,0:00:08,369,DEN,shot,Jamal Murray,,,,,,,,,Nikola Jokic,2,,,made,,floating jump shot,4,6,35,25.6,85.5,Jokic 4' Floating Jump Shot (22 PTS) (Murray 6 AST)
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,76,77,0:09:38,0:02:22,0:00:25,370,MIA,shot,Duncan Robinson,,,,,,,,,Kyle Lowry,3,,,made,,3pt jump shot,23,-227,15,47.7,6.5,Lowry 3PT Jump Shot (12 PTS) (Robinson 3 AST)
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,76,79,0:09:18,0:02:42,0:00:20,371,DEN,shot,Bruce Brown,,,,,,,,,Nikola Jokic,2,,,made,,turnaround fadeaway,10,43,85,29.3,80.5,Jokic 10' Turnaround Fadeaway (24 PTS) (Brown 1 AST)
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,76,79,0:08:58,0:03:02,0:00:20,372,MIA,shot,,,,,,,,,,Bam Adebayo,0,,,missed,,driving floating jump shot,9,-65,62,31.5,11.2,MISS Adebayo 9' Driving Floating Jump Shot
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,76,79,0:08:57,0:03:03,0:00:01,373,DEN,rebound,,,,,,,,,,Jamal Murray,,,,,,rebound defensive,,,,,,Murray REBOUND (Off:0 Def:6)
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,76,79,0:08:49,0:03:11,0:00:08,374,DEN,shot,,,,,,,,,,Bruce Brown,0,,,missed,,driving floating jump shot,6,6,62,25.6,82.8,MISS Brown 6' Driving Floating Jump Shot
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,76,79,0:08:48,0:03:12,0:00:01,375,DEN,rebound,,,,,,,,,,Aaron Gordon,,,,,,rebound offensive,,,,,,Gordon REBOUND (Off:1 Def:4)
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,76,79,0:08:44,0:03:16,0:00:04,376,MIA,foul,,,,,,,,Christian Braun,,Caleb Martin,,,s.foul,,,shooting,,,,,,Martin S.FOUL (P4.T1) (J.Tiven)
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,76,79,0:08:44,0:03:16,0:00:00,377,DEN,free throw,,,,,,,1,,2,Christian Braun,0,,,missed,,free throw 1/2,,,,,,MISS Braun Free Throw 1 of 2
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,76,79,0:08:44,0:03:16,0:00:00,378,DEN,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,NUGGETS Rebound
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,76,79,0:08:44,0:03:16,0:00:00,379,DEN,free throw,,,,,,,2,,2,Christian Braun,0,,,missed,,free throw 2/2,,,,,,MISS Braun Free Throw 2 of 2
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,76,79,0:08:42,0:03:18,0:00:02,380,MIA,rebound,,,,,,,,,,Kyle Lowry,,,,,,rebound defensive,,,,,,Lowry REBOUND (Off:1 Def:6)
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,76,79,0:08:21,0:03:39,0:00:21,381,MIA,shot,,,,,,,,,,Bam Adebayo,0,,,missed,,hook bank shot,4,39,12,21.1,6.2,MISS Adebayo 4' Hook Bank Shot
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,76,79,0:08:20,0:03:40,0:00:01,382,DEN,rebound,,,,,,,,,,Jamal Murray,,,,,,rebound defensive,,,,,,Murray REBOUND (Off:0 Def:7)
42200405,2022-23 Playoffs,6/12/23,Duncan Robinson,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,76,79,0:08:11,0:03:49,0:00:09,383,DEN,turnover,,,,,,,,,,Jamal Murray,,,bad pass,,,bad pass,,,,,,Murray Out of Bounds - Bad Pass Turnover Turnover (P6.T13)
42200405,2022-23 Playoffs,6/12/23,Max Strus,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,76,79,0:08:11,0:03:49,0:00:00,384,MIA,substitution,,,,,Max Strus,Duncan Robinson,,,,Duncan Robinson,,,,,,sub,,,,,,SUB: Strus FOR Robinson
42200405,2022-23 Playoffs,6/12/23,Max Strus,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,76,79,0:07:59,0:04:01,0:00:12,385,MIA,shot,,,,,,,,,,Jimmy Butler,0,,,missed,,jump shot,16,74,144,17.6,19.4,MISS Butler 16' Pullup Jump Shot
42200405,2022-23 Playoffs,6/12/23,Max Strus,Bam Adebayo,Jimmy Butler,Caleb Martin,Kyle Lowry,Nikola Jokic,Jamal Murray,Aaron Gordon,Christian Braun,Bruce Brown,4,76,79,0:07:53,0:04:07,0:00:06,386,DEN,rebound,,,,,,,,,,Jamal Murray,,,,,,rebound defensive,,,,,,Murray REBOUND (Off:0 Def:8)
